Track ID,Titel,Artist,ISRC,Popularity
4sqpSDnTrbS8v7RMNCUyqS,Não Vitalício (Nunca Mais) - Ao Vivo,"Matheus & Kauan, Mari Fernandez",BRUM72300031,61
4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,"Gustavo Mioto, Mari Fernandez",BRUM72201407,69
7bhvRvE56NHBvedx0EeALS,Comunicação Falhou - Ao Vivo,"Mari Fernandez, NATTAN",BCZT72200022,61
7HdWqZjUmIHK5B8zwPCRds,Áudio Que Te Entrega - Faixa Bônus,"Léo Santana, Mc Don Juan, Mari Fernandez",BRUM72200249,56
0oB3IBEhbmgTrL7mV0VnFq,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,BRTS22200005,3
4xAGuRRKOgoaZbMGdmTD3N,Oi Balde - Ao Vivo,Zé Neto & Cristiano,BRRGE2300213,65
5IcPYzR2bkS4W3MabMpi4Z,Melhor Ser uma Saudade,Zé Neto & Cristiano,BRWNV2100121,59
2ixi9HWJw5lnLDmRMsiCS5,Você Beberia Ou Não Beberia?,Zé Neto & Cristiano,BRWNV2100023,58
5Ubx4DpvVodvsGH9ilxPVi,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,"Guilherme & Benuto, Hugo & Guilherme",BCVV82000055,59
5pBU3Yihoa4hiwQ2T5fGhH,Esse B.O é Meu - Ao Vivo,"Guilherme & Benuto, Matheus & Kauan",BCVV82200053,53
5AdPP30mjJCtBMyYKZUEU7,Assunto Delicado - Ao Vivo,"Guilherme & Benuto, Xand Avião",BCVV82000057,59
4vWh6tEfcLzdvYWp2IlOJS,CORAÇÃO CIGANO - Ao Vivo,"Luan Santana, Luísa Sonza",BR27R2200015,61
2TdOWHAolNaQx8gyRDVS1N,ERRO PLANEJADO - Ao Vivo,"Luan Santana, Henrique & Juliano",BR27R2200008,55
5A35xC90Nk6tXmcOAOOavi,ABALO EMOCIONAL - Ao Vivo,Luan Santana,BR27R2200001,53
5NY0uxFDQdYmQlbWyLA6K2,Com Ou Sem Mim - Ao Vivo,Gustavo Mioto,BXGU21900016,68
1nf1HJdTWXwf9XHQebGlOd,Quando Apaga A Luz - Ao Vivo,"Gustavo Mioto, Mc Don Juan",BRUM72202296,53
2M4kQD87lKnAS9vFlb4Bez,Pactos - Ao Vivo,"Matheus & Kauan, Jorge & Mateus",BRUM72201304,70
2HMbGPbGiqGaHXzFkQAmZI,Basiquinho - Ao Vivo,Matheus & Kauan,BRUM72201214,57
42nZBOwXNdO24Ml032bLBS,Gatilho - Ao Vivo,Matheus & Kauan,BRUM72102288,61
2BlFIe0712LBUtTHxbqjme,Love Gostosinho - Ao Vivo,"NATTAN, Felipe Amorim",BC7SK2200101,72
1fKFxmSByZfjwVSbq0PHye,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,QZK6H2183696,70
6bLvfGI2XeU5DTl8feuNrk,Cómo estás,Ke Personajes,QZES71900149,66
0kRJ3rwE3rTDJGnGO4HmoD,Bailando,"El Jordan 23, Standly",QZFZ72288773,51
3E8xyYdIPpiH2wNEozE68I,Pégate,Standly,US7VG2202994,73
2pR6bipXfJySBhje19SW02,Marisola,"Stars Music Chile, Cris Mj, Standly",CLA1D2200001,62
6J8lLpZoRCmB5pTrnB5jpV,Mi Gata,"Standly, El Barto",QZNWY2151576,66
6PrB4KpvuoYWtwjPC5a44S,Balader,"Soolking, Niska",FR9KQ2200020,69
4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,KRA392300001,65
0IGUXY4JbK18bu9oD4mPIm,TOMBOY,(G)I-DLE,KRA392100080,62
6juLaduD4STCUDWT0AYun4,MORE,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",QZH6S1900273,68
2DmRXiyn03tOqKgEJXlaiJ,Oh my god,(G)I-DLE,KRA392000022,65
2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",QZH6S1900262,66
0ZeGfEAL5Rl4pd5LZBGuEK,Maria,HWASA,KRA382002246,69
70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,QM4TX2337764,75
2gYj9lubBorOPIVWsTXugG,After LIKE,IVE,QMBZ92254957,74
6udC4b4jOSnHb9ItnXgKLR,Saibo,"Sachin-Jigar, Shreya Ghoshal, Tochi Raina",INS171100070,72
0czcoKJbJt08NqKrvSbbz7,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","Pritam, Arijit Singh, Amitabh Bhattacharya",INS182300550,72
2ZD4aIEepqZsdxPxLSuUhm,Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",INS182300213,76
4SqPZorSDuUtvdJwVGeZRC,Deva Deva,"Pritam, Arijit Singh, Amitabh Bhattacharya, Jonita Gandhi",INS172219983,56
0rMeOAvbQZ2RTG4B6L1M4p,Asal Mein,Darshan Raval,QM4TX2004181,73
6cUOiOY5qh2FpIQWIYAd2h,Mehrama,"Pritam, Darshan Raval, Antara Mitra",INS172000341,74
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Anirudh Ravichander, Jonita Gandhi",QM4TW2268780,69
73K33p4Vyz9koXGqmL5eFs,Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",INS182203702,76
2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon, Parampara Tandon, Sachet-Parampara",INS181903689,76
1feANd8EfcDP5UqSvbheM3,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",INS181901739,73
5G7pZ8G8NFvS1MQ9H4L7dC,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",INS171806783,72
0rk2X5TAhraBC5aCIXK2Rq,Samjhawan,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",INS171401263,70
3KeMulXbLDJBQdY5PZbGEh,Param Sundari,"A.R. Rahman, Shreya Ghoshal",INS172102500,70
4bD9z9qa4qg9BhryvYWB7c,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",INS181303780,77
7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,"Pritam, Mohit Chauhan, Irshad Kamil",INS180705982,81
6FjbAnaPRPwiP3sciEYctO,Raabta,"Pritam, Arijit Singh",INS181200529,76
6FAYpZ4jve8vpvTwUvjK6H,Jhoome Jo Pathaan,"Vishal-Shekhar, Arijit Singh, Sukriti Kakar, Vishal Dadlani, Shekhar Ravjiani, Kumaar",INY092200127,68
0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")","Vishal-Shekhar, Shilpa Rao, Caralisa Monteiro, Vishal Dadlani, Shekhar Ravjiani, Kumaar",INY092200126,72
5W7DOVGQLTigu09afW7QMT,295,Sidhu Moose Wala,INU252102408,74
3JkVYvxNoGf2HCWJo61462,Never Fold,"Sidhu Moose Wala, Sunny Malton, SOE",INU252203950,72
7B4uYqxTpTOS1sgxFB9Ann,The Last Ride,"Sidhu Moose Wala, Wazir Patar",INU252204113,66
60YICjIPdL7LDBcCMK0tAk,Levels,"Sidhu Moose Wala, Sunny Malton, The Kidd",INU252204222,66
26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,Anggi Marito,IDUM72200281,81
2AaaE0qvFWtyT8srKNfRhH,Komang,Raim Laode,SGB502228663,2
6dXiWwFrcGieqnoLYzPNp5,Sial,Mahalini,FR10S2380774,3
6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,Mahalini,FRX762160980,1
6fX8WwxAQ6rCPIC7lMgztu,Kisah Sempurna,Mahalini,FR59R2229526,1
3PP6leq3XCLDzi32Fb35Nw,Melawan Restu,Mahalini,FR2X42175037,0
630DpnzdfjdVqv2yLfPbAX,Bertaut,Nadin Amizah,FR59R2049829,82
3i0h88q1HBtbdIg2bPxs54,Tertawan Hati,Awdella,FRX202292001,2
7nQoDLkzCcoIpKPQt3eCdN,Kau Rumahku,raissa anggiani,IDA712000514,74
13sOb9V6Y3uCnRxY9HIZqP,if u could see me cryin' in my room,"Arash Buana, raissa anggiani",IDA712000287,74
6Hii26x3qDErVitnGW8QtO,Runtuh,"Feby Putri, Fiersa Besari",QZNWQ2157983,82
2dTIJVE0stqTvrhbpf7fFw,Halu,Feby Putri,QZEZ61982122,72
7vbZI0mSwt6rpsnAoAAUns,Garis Terdepan,Fiersa Besari,TCACQ1682870,0
3Ysf0Y3iu23mrDsVh1mdu0,Merasa Indah,Tiara Andini,IDUM72100488,72
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,QZFYY2044288,82
3N2WeXxSjngB1DSi8vrI8C,Muak,Aruma,IDAC52200091,66
50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,New West,TCAEE1990215,80
10zz9RZt9DnqcxNWksRNrx,怪獣の花唄,Vaundy,JPR652000112,5
4xk70Qur2QeRmWIzWPC63V,踊り子,Vaundy,JPR652100061,5
57MvUwzIzRJ0r21rnNU1s1,不可幸力,Vaundy,JPR651900353,1
6zOg9gP62RJSsKFeOBAgvH,"Only You (feat. The Notorious B.I.G., Ma$e) - Bad Boy Remix","112, The Notorious B.I.G., Ma$e",USBB40580286,68
2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,USBB40580817,82
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G., Mase, Diddy",USAT21402732,77
3PA9dH8cT0wR5UW4XkC44Y,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,"The Notorious B.I.G., Junior M.A.F.I.A.",USBB40706429,65
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,USAT21402735,72
4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","The Notorious B.I.G., Avery Storm, Diddy, Jagged Edge, Nelly",USBB10500008,71
00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,USBB40580821,64
2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,USBB40580822,69
1PASEh9KeFxfYQ5kg8x9TD,Ten Crack Commandments - 2005 Remaster,The Notorious B.I.G.,USBB40580720,35
2LjiPAQOVazT8sRyXL3XRs,Informer,Snow,USEW19300006,67
33IQnmtJYjCcrvUUMQgi80,Fight For This Love,Cheryl,GBUM70911955,68
6hu4zxEVl8vhbZwDlqNqK6,City of Gods,"Fivio Foreign, Kanye West, Alicia Keys",USSM12201246,52
3Mcxi78U3lCjt8DMKa6YY4,Santé,Stromae,BET672100001,66
1CsuHmKOfCYxPoO4xjlAWV,L’enfer,Stromae,BET672100005,64
6KacmqPPQ3LNoiGFuqGChs,The Need to Know (feat. SZA),"Wale, SZA",USAT21500570,64
5z51HY4ei5QhTjcvwq5Msw,On Chill (feat. Jeremih),"Wale, Jeremih",USWB11901623,65
5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,"Wale, Rihanna",USAT21301460,77
3MAgQuClHcAV8E9CbeBS6f,Lotus Flower Bomb (feat. Miguel),"Wale, Miguel",USWB11102913,70
2fdfsGuqb6SBX5ocoBWHUd,The One I Love - Remastered 2012,R.E.M.,USCA21202402,68
5n9DJWUiwuKuPE9sCVbQ0n,Something About You,Hayden James,AUFF01400668,69
3NjyrsDr4qS0L424H4muQd,Just Friends,"Hayden James, Boy Matthews",AUFF01800030,46
3k0LQivRnB690bkznEXI1E,Old Streets,2KBABY,QZ85M1953672,59
6GNifiuBPrKFpwNBYnooFm,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,"Lil Uzi Vert, Nicki Minaj, Oh Wonder",USAT21704701,65
5pLpkaIRobcvPnUmclNv6o,Technicolour Beat,Oh Wonder,GB9L31400017,59
2kJqNHHGOzLNahukdvlDWN,Drive,Oh Wonder,GB9L31400023,56
6Vigp41BietH0WoFZ52JI5,All We Do,Oh Wonder,GB9L31400014,58
2QgNcjwEn0vGmTommfszQd,Lose It,Oh Wonder,GB9L31400027,63
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,ROSÉ,KRA402100040,71
2dHoVW9AxJVSRebPRyV2aA,Gone,ROSÉ,KRA402100041,70
05NpeTQWnzXS1d8ZqL4YFZ,Twisted Transistor,Korn,USVI20500580,73
1pHPpLVH2XEN0xYRoQs4wq,Word Up!,Korn,USSM10411917,69
66LT15XEqCaWiMG44NGQRE,Here To Stay,Korn,USSM10200769,61
51FFbyL0PjkYtjXJQP0JoP,Saudade da Minha Vida - Ao Vivo,Gusttavo Lima,BXBAL2300001,63
6gEOM9IEBzvTdbwNrSkBdC,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,BXBAL2200015,59
6nfqlFOMiWthaOEa53uU0v,Fallin’ (Adrenaline),Why Don't We,USAT22005765,64
6fbjdXZNtoAJbJZUeT87Ii,Sweet Life,Frank Ocean,USUM71207177,0
125FPswReMD9Ggvn69M7Ch,Crack Rock,Frank Ocean,USUM71207184,0
2pMPWE7PJH1PizfgGRMnR9,Bad Religion,Frank Ocean,USUM71207189,76
1BViPjTT585XAhkUUrkts0,Seigfried,Frank Ocean,QZ5C81600015,76
2QTZDlq4BkguO317k1J4qD,Sleigh Ride,"Leroy Anderson, The Ronettes",USSM10905166,1
0JQZ9KLp0f6rn3ckWdx790,Sleigh Ride,Ella Fitzgerald,USF096025290,0
5j1RbIusbzWyzpGmUOjzOW,Sour Patch Kids,Bryce Vine,USQY51460659,58
4uF6SG8fPICVhgfKrYh0d0,La La Land,Bryce Vine,USWB11901203,54
0JvUjekRwmDcQq4S0Sxocf,Drew Barrymore,Bryce Vine,USQY51770936,56
4TNFLwe6DhtR3Wn1JKMqMJ,Makeba,Jain,FR9W11508712,66
02R2z7JWV0G8VuU1xs58OB,Come,Jain,FR9W11502680,54
6yL5RjG5eeFOE5iU7qPho8,DNA,"KC Rebell, Summer Cem, Capital Bra",DECE71900051,58
3CrsuTJomWZmeXIvKhV45l,Stronger,The Score,USUM71813488,65
6rrKbzJGGDlSZgLphopS49,Unstoppable,The Score,USUM71606282,72
7uCBGNn991AM68fR4tSDco,Born For This,The Score,USUM71900930,69
3SWqGa1J0M7hSBUDM0KePD,Legend,The Score,USUM71700853,71
7Fv8Qp3tTSbSS2VjryUF7L,Revolution,The Score,USUM71700189,67
5io1ngnNKAqFziQjdtzKGi,Middle Finger,Bohnes,USA2P1569490,68
49qEikVVPd6PgH6S2pbXjZ,Horns,Bryce Fox,TCACN1612157,65
1Mf27cnAF1Q6Ko83XTM5d1,Glitter & Gold,Barns Courtney,GBUM71507092,71
5w6B0sAH7XauCvMOAtplQj,Fire,Barns Courtney,GBUM71506495,69
4TQcARE7Fd58akNhr3N7AE,Twisted,MISSIO,USRC11700801,65
34D6FJysnQioVingDKufuf,N 2 Deep,"Drake, Future",USUG12104405,69
7F9cT6hIRhnFCYP6GKS0tf,IMY2 (with Kid Cudi),"Drake, Kid Cudi",USUG12104437,66
11pEKMLmavDu8fxOB5QjbQ,Pipe Down,Drake,USUG12104406,75
6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,Drake,USUG12104398,65
4s7QLoImIwmPi9L6dq1nVW,TSU,Drake,USUG12104404,74
1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,"Drake, Yebba",USUG12104407,79
2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,Drake,USUG12104408,71
08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),"Drake, Tems",USUG12104412,72
3HgvO4B5LLmdPOT2d8cSZd,Mónaco,"LAGOS, Danny Ocean",MXF152100158,79
0z5yLgBmAtaylDYrgwzlpH,Amapolas,Leo Rizzi,ES5152100655,75
5XR1WyZ0uOSHRNhP85QxT4,La Mujer Perfecta,KURT,MXUM71800847,63
2Ga1FnYssxRlMukIDI0f0y,Ojos Marrones,Lasso,MXUM72200528,73
6Ec3FPbwfOCoICwSQrlPOz,Ojos Marrones - Con Sebastián Yatra,"Lasso, Sebastian Yatra",MXUM72201363,65
30zRVzH3FUvbtqYwLvd5fc,Vuelve,Danny Ocean,USWL11700144,68
7MoZgM6AsQaZw14WnKopuy,Miedito o Qué? (feat. KAROL G),"Ovy On The Drums, Danny Ocean, KAROL G",USWL12000485,64
1xFgXCY8Zvo76gHg4RgUaU,Sosseguei - Ao Vivo,Jorge & Mateus,BRRGE1508687,67
2KGv51jgAz8OTjNPyRryfq,Pra Sempre Com Você - Ao Vivo,Jorge & Mateus,BRRGE1508703,72
2GfxgssRHvY1azHtaRqKoK,Paredes - Ao Vivo,Jorge & Mateus,BRRGE1508688,72
2InJDvDcA4RXEeA9njdibl,Louca de Saudade - Ao Vivo,Jorge & Mateus,BRRGE1508694,68
2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,Miki Matsubara,JPPC07950030,78
4au7FRcgZzChASRYu279xH,Con Calma - Remix,"Daddy Yankee, Katy Perry, Snow",US2BU1900425,63
3mx8WfEOjeUB1a0fpFxQmi,Dos Locos,Monchy & Alexandra,US3Z40407598,10
0wDEs6WvqDHq4XJZC0dHhO,Hoja En Blanco,Monchy & Alexandra,US3Z40407836,73
4bjN59DRXFRxBE1g5ne6B1,Haegeum,Agust D,USA2P2310691,86
0JKGe340YJwfDrpXqPQ8sw,Daechwita,Agust D,QM6N22036182,76
6HDHaCnH2FCSdEwXrJfEVF,People,Agust D,QM6N22036187,68
1UdzJEpgJxtuXAlCOvD4S0,Fuera del mercado,Danny Ocean,USWL12200098,80
4TtkcCPD4SdVPhu2yFobMp,Dragostea Din Tei - Original Italian Version,O-Zone,ITL010400055,48
4X6F9xoYUyJh4OhnXbAZv2,This Year's Love,David Gray,GBDLY0000008,3
1sEDn0QkcjWGVoti0Da4kA,Babylon,David Gray,GBDLY0000002,6
1xyUCr7dIJYaUaaiDf4Q1L,queen of broken hearts,blackbear,USUG12000337,60
0vMI3AJPQMjytAu8XMWr65,Feel Something,Jaymes Young,USAT21700630,60
4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,"KAROL G, Romeo Santos",USUM72222547,79
7jfmlr5W2AQWUGLVhT8ofl,El Pañuelo,"Romeo Santos, ROSALÍA",USSD12200878,67
1dZe54pxTPI1XsISVTR6ns,Debate De 4,"Romeo Santos, Anthony Santos, Luis Vargas, Raulin Rodriguez",USSD11100318,69
5gmkw2031VVIboYqPIjSWB,1 Scale (feat. G Herbo),"Young Dolph, G Herbo",USUYG1322658,69
3Yt2ph8Ko0JBANpdawzSF2,Major (feat. Key Glock),"Young Dolph, Key Glock",USUYG1215267,69
3TXy6nchgKeYlVwOKNk9lE,100 Shots,Young Dolph,USUYG1133603,70
7FSzJQV6thyoQptFCUTV9c,Parklife - 2012 Remaster,Blur,GBAYE1200577,66
5eSllZgRWCIJsDTAqFRwQw,Coffee & TV,Blur,GBAYE9900133,66
52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),"Don Toliver, Justin Bieber, Future",USAT22301679,80
4YIoQqE50AdyG4BQafCi3u,High You Are (Branchez Remix),"What So Not, Branchez",AUDCB1300133,64
7jFl7qbhtGg81SkszfgVGF,Percocet (Remix),"Alex Rose, Lenny Tavárez, Quimico Ultra Mega, Chris Wandell",QM6MZ1714525,72
5Vvu6MkyvNVdbsD5oV49Aw,Reverse (feat. G-Eazy),"VIC MENSA, G-Eazy",QMJMT1801690,53
5YbrqNUUleF39Ai3b3ruQy,Liquor Locker,VIC MENSA,QMJMT1600913,52
53Za5vyGc1x7GxgJVRjRKc,Ain't Nobody,"Rufus, Chaka Khan",USWB10104850,70
1oFiPGBafH9Woo9AMwgBSl,I'm Every Woman,Chaka Khan,USWB17800019,72
2qcG0nZ6S3zZV0UrkY5nFo,Drip (feat. Migos),"Cardi B, Migos",USAT21801395,57
0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),"GloRilla, Cardi B",USUM72217666,74
74cVJfmK18rhWnscIpGXjt,Thru Your Phone,Cardi B,USAT21801436,73
18XlJEroUwFo0tLZxscgXE,Lost,Maroon 5,USUM72106314,65
5aqwwgL4XOv2YJYwLiqKOZ,A Culpa É Nossa - Ao Vivo,Maiara & Maraisa,BRWNV2200150,57
6zAiRKvAMlXHxEtyO4yxIO,Phoenix,"League of Legends, Cailin Russo, Chrissy Costanza",NLRD51859891,68
1I3FOzvCxbEqct7KkK4eXr,Survivor,"2WEI, Edda Hayes",US43C1608185,2
14QX1ckbDIhqetvu5VZ3cP,In This Shirt,The Irrepressibles,GBUM70916171,74
3D2H0RZzOXziswr9UHbpyb,if we never met,John K,USSM11902691,56
06DPYEqSX1jMaxvnXNVshB,Sensitive,Dreamer Isioma,QZ93L2001280,65
1lORkxEMmsCZqhoxcmk3A3,Nothing,Bruno Major,GBKPL1962806,76
0RnxpSzxzwZgFQ0NahQr9K,Easily,Bruno Major,GBKPL1674673,70
2QuCVEwW5xoSe9aNAEgl3f,"Yes Sir, I Can Boogie",Baccara,DEC760000065,45
05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,The Black Crowes,USSM19000343,70
5NK8jad728pj6YeqM5VJD4,She Talks To Angels,The Black Crowes,USSM19000345,69
1uRKT2LRANv4baowBWHfDS,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,USMC15486163,66
0mHC3BK9vFGoEU0EcGPWRZ,CENERE,Lazza,ITUM72300007,65
0MLu1cFYL4ikdRTdasCQT9,M' Manc (con Geolier & Sfera Ebbasta),"Shablo, Geolier, Sfera Ebbasta",ITUM72000610,70
1JAkXiY10vwLhSbcsiimrp,Body (Remix) [feat. Capo Plaza & Rondodasosa],"Tion Wayne, Russ Millions, Capo Plaza, Rondodasosa",GBAHS2100283,62
093RgZ7RXHZwIrxZhZYX4Q,Tesla (feat. Sfera Ebbasta & DrefGold),"Capo Plaza, Sfera Ebbasta, DrefGold",IT4U11800062,65
12bZjnzjuJoyRslVC4BmxU,Soul Survivor,"Jeezy, Akon",USUM70501374,57
6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,"Kelsea Ballerini, LANY",QM6P42178163,72
0WOvSEVpUGkNufX0w0M06F,13,LANY,GBUM71700717,74
3Dkvp3L4w0uJFYfIPa8E9H,ILYSB - STRIPPED,LANY,GBUM71507521,64
6BZ6pl5bczDc3cMF1kBaOy,pink skies,LANY,GBUM71603332,70
2VhY69P0Q15rHfEKaMlR5x,dancing in the kitchen,LANY,GBUM72103516,66
0TziqLMlv3abspIvcEmxcY,if this is the last time,LANY,GBUM72003217,52
3D110t9ctcoOoylXsc3iR8,Thick And Thin,LANY,GBUM71805352,71
7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,GBUM71805674,66
3wrBFPDRyIGyGXxGSc970M,Desnudarte,"Brytiago, Jay Wheeler",QMFME2058083,62
3gZUflBBfgS3QiTSTg0hk0,Movements,"Pham, Yung Fusion",QMWZB1502012,3
6clzeGvi1CFioMOolbAOlX,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)","Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams",GBARL2201570,55
0pJPdSVti6cTM1Q6xYGmcf,Faking It (feat. Kehlani & Lil Yachty),"Calvin Harris, Kehlani, Lil Yachty, Funk Wav",GBARL1700773,61
64j3Bd62HTe0pclk8Aq9BE,Open Wide (feat. Big Sean),"Calvin Harris, Big Sean",GBARL1401206,58
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),"Calvin Harris, Ne-Yo",GBARL1200331,69
1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),"Calvin Harris, Ayah Marar",GBARL1201396,71
6PJHDdmUjOrfNvBla4Wtab,Finally // beautiful stranger,Halsey,USUM71918759,1
7MhNCT34oaLIxwAsZlZd67,Without Me,"Halsey, Juice WRLD",USUM71900157,69
2WQn7Yvs728KZmmY6tgWqH,Eyes Closed,Halsey,USUM71702213,1
5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,Halsey,USUM71702219,4
11EDhDAVDtGPoSar6ootYA,Strangers,"Halsey, Lauren Jauregui",USUM71702222,2
16w8ZGVSjI4TlTLV8VimBY,Castle,Halsey,USUM71507625,67
4U38hORPx8SsUAXGumsUYN,Hold Me Down,Halsey,USUM71507626,58
5Dg2h1wsm7ZijCo0yLmbvR,Hurricane,Halsey,USUM71415016,56
5dcYoYFAXh0f0qI05AoufB,Ghost,Halsey,USUM71502622,58
3SKzTIl9mW0DadTys9SFo3,Control,Halsey,USUM71507636,73
5IAESfJjmOYu7cHyX557kz,Take Two,BTS,USA2P2323050,71
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,USA2P2226298,77
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,USA2P2226300,70
56ymD9oPodUTG8oHhauCMx,Her,BTS,QM6MZ1886136,49
4JzCFEc3O2UEdjKzevvFH5,For Youth,BTS,USA2P2226297,67
7om4LRoSct9hiMPo0fPn7m,Interlude : Shadow,BTS,QM4TX2001944,61
2yKBnKOmPXePrbHqRv42r4,Respect,BTS,QM4TX2001955,56
4JWbH50WabthGhmtduR8b9,ON (Feat. Sia),"BTS, Sia",QM4TX2001958,55
4YDHRtzm0OGuieCTVQjVuk,Trivia 起 : Just Dance,BTS,QM6MZ1886131,66
5rNZsITjXf23iFkRA924FV,Intro: Singularity,BTS,QM4TX1817911,62
1MX0g22bQkr9HDVe37fLnN,134340,BTS,QM4TX1817914,65
1YO4xJXhh9A1Feg9k8xuy2,Paradise,BTS,QM4TX1817915,65
4ROdFnoZNn2RTmwct0cVpx,Love Maze,BTS,QM4TX1817916,69
0wqqe8k13bJPxRt7FEmnwS,So What,BTS,QM4TX1817920,67
27yKZtF7WLdmlLoW8qMssq,Outro: Tear,BTS,QM4TX1817921,62
2j9ipQhjMruvvqN2azJgtF,Intro: Boy Meets Evil,BTS,KRA381700239,50
1GZ4rjIbktlYy1n7zmyCmq,Awake,BTS,KRA381700247,53
0G1Y5QG8wULxMzm45vqPIZ,2! 3!,BTS,KRA381700252,51
7kyUapJyppdjzoAWB6XS14,Outro: Wings,BTS,KRA381700255,64
7gnIQ7K1TBbIvhVrR4c4gI,Hold Me Tight,BTS,KRA381600793,51
0S6rA2IKknGGsyZNEkwRJB,Autumn Leaves,BTS,KRA381600794,51
6BskTMfDjXVzeqQHOau5Vi,Epilogue: Young Forever,BTS,KRA381600802,65
6S2gYweMmT6xygVh5q3QLa,House of Cards (Full Length Edition),BTS,KRA381600807,72
29SjtKzBoJDgyIBusHylIS,War of Hormone,BTS,KRA381208690,65
5pjHS3EpHurMyIpB2QBnEd,We Are Bulletproof Pt.2,BTS,KRA341308131,64
55Ctj6nVfobn9AcPe6sLG2,Like,BTS,KRA341308135,68
5OHUTC4EvTbL0DuZQRIGGX,A Groovy Kind of Love,Phil Collins,USWI19600266,71
6C4BcBBnlNG0bwfZyeKSti,Do You Remember? - 2016 Remaster,Phil Collins,USRH11602146,54
0xOeB16JDbBJBJKSdHbElT,Rebellion (Lies),Arcade Fire,USMRG0467010,63
607EA1HsuzrqqaPuxyNqpD,Step,Vampire Weekend,GBBKS1300003,59
39exKIvycQDgs4T6uXdyu0,Harmony Hall,Vampire Weekend,USSM11900111,62
0jPi9DvJsr1Pm3DXAMFQww,17,Pink Sweat$,USAT22000857,60
